Branch Name,PIPCode,Branch Order No.,Completed Date,Supplier,Order Qty,Deliver Qty,Req Qty,Short Qty
Comber Rd,1087766,52297,15/10/2025 10:36,Warehouse CDs,1,1,1,0
Comber Rd,1198647,52352,17/10/2025 10:13,Warehouse CDs,0,0,1,1
Comber Rd,1198654,52297,15/10/2025 10:36,Warehouse CDs,1,1,1,0
Comber Rd,1198670,52233,13/10/2025 09:55,Warehouse CDs,1,1,1,0
Comber Rd,1198688,52297,15/10/2025 10:36,Warehouse CDs,1,1,1,0
Comber Rd,1198720,52233,13/10/2025 09:55,Warehouse CDs,1,1,1,0
Comber Rd,1221027,52352,17/10/2025 10:13,Warehouse CDs,2,2,2,0
Comber Rd,1220946,52297,15/10/2025 10:36,Warehouse CDs,1,1,1,0
Comber Rd,1227248,52297,15/10/2025 10:36,Warehouse CDs,1,1,1,0
Comber Rd,2427011,52352,17/10/2025 10:13,Warehouse CDs,1,1,1,0
Comber Rd,2427037,52352,17/10/2025 10:13,Warehouse CDs,1,1,1,0
Comber Rd,2427003,52297,15/10/2025 10:36,Warehouse CDs,1,1,1,0
Comber Rd,1101575,52233,13/10/2025 09:55,Warehouse CDs,2,2,2,0
Comber Rd,1101575,52352,17/10/2025 10:13,Warehouse CDs,1,1,1,0
Comber Rd,1101567,52233,13/10/2025 09:55,Warehouse CDs,2,2,2,0
Comber Rd,1073626,52233,13/10/2025 09:55,Warehouse CDs,1,1,1,0
Comber Rd,1073626,52297,15/10/2025 10:36,Warehouse CDs,1,1,1,0
Comber Rd,1073618,52233,13/10/2025 09:55,Warehouse CDs,1,1,1,0
Comber Rd,1073618,52297,15/10/2025 10:36,Warehouse CDs,5,5,5,0
Crumlin,1055912,56635,15/10/2025 10:22,Medicare Warehouse,4,4,4,0
Crumlin,1061852,56544,13/10/2025 09:32,Medicare Warehouse,3,3,3,0
Crumlin,1061852,56635,15/10/2025 10:22,Medicare Warehouse,2,2,2,0
Crumlin,1080241,56544,13/10/2025 09:32,Medicare Warehouse,10,10,10,0
Crumlin,1080241,56671,16/10/2025 08:58,Medicare Warehouse,10,10,10,0
Crumlin,1003813,56544,13/10/2025 09:32,Medicare Warehouse,10,10,10,0
Crumlin,1003813,56635,15/10/2025 10:22,Medicare Warehouse,10,10,10,0
Crumlin,1081439,56544,13/10/2025 09:32,Medicare Warehouse,20,20,20,0
Crumlin,1081439,56635,15/10/2025 10:22,Medicare Warehouse,20,20,20,0
Crumlin,1081439,56671,16/10/2025 08:58,Medicare Warehouse,10,10,10,0
Crumlin,1081447,56544,13/10/2025 09:32,Medicare Warehouse,10,10,10,0
Crumlin,1081447,56635,15/10/2025 10:22,Medicare Warehouse,10,10,10,0
Crumlin,1081454,56635,15/10/2025 10:22,Medicare Warehouse,10,10,10,0
Crumlin,1113521,56544,13/10/2025 09:32,Medicare Warehouse,20,20,20,0
Crumlin,1113521,56635,15/10/2025 10:22,Medicare Warehouse,10,10,10,0
Crumlin,1240753,56544,13/10/2025 09:32,Medicare Warehouse,6,6,6,0
Crumlin,1136183,56544,13/10/2025 09:32,Medicare Warehouse,30,30,30,0
Crumlin,1136183,56635,15/10/2025 10:22,Medicare Warehouse,30,30,30,0
Crumlin,1136183,56671,16/10/2025 08:58,Medicare Warehouse,10,10,10,0
Crumlin,1138353,56635,15/10/2025 10:22,Medicare Warehouse,6,6,6,0
Crumlin,1073451,56544,13/10/2025 09:32,Medicare Warehouse,12,12,12,0
Crumlin,1073451,56635,15/10/2025 10:22,Medicare Warehouse,13,13,13,0
Crumlin,1073451,56671,16/10/2025 08:58,Medicare Warehouse,8,8,8,0
Crumlin,1221969,56544,13/10/2025 09:32,Medicare Warehouse,8,8,8,0
Crumlin,5202189,56544,13/10/2025 09:32,Medicare Warehouse,2,2,2,0
Crumlin,1258813,56544,13/10/2025 09:32,Medicare Warehouse,12,12,12,0
Crumlin,1258813,56635,15/10/2025 10:22,Medicare Warehouse,8,8,8,0
Crumlin,1198753,56671,16/10/2025 08:58,Medicare Warehouse,2,2,2,0
Crumlin,1198613,56544,13/10/2025 09:32,Medicare Warehouse,4,4,4,0
Crumlin,1198613,56671,16/10/2025 08:58,Medicare Warehouse,1,1,1,0
Crumlin,1076306,56544,13/10/2025 09:32,Medicare Warehouse,1,1,1,0
Crumlin,1058544,56635,15/10/2025 10:22,Medicare Warehouse,4,4,4,0
Crumlin,1148345,56544,13/10/2025 09:32,Medicare Warehouse,12,12,12,0
Crumlin,1148345,56635,15/10/2025 10:22,Medicare Warehouse,12,12,12,0
Crumlin,1004142,56635,15/10/2025 10:22,Medicare Warehouse,10,10,10,0
Crumlin,1232289,56635,15/10/2025 10:22,Medicare Warehouse,1,1,1,0
Crumlin,1232339,56671,16/10/2025 08:58,Medicare Warehouse,2,2,2,0
Crumlin,1173244,56635,15/10/2025 10:22,Medicare Warehouse,10,10,10,0
Crumlin,1173251,56544,13/10/2025 09:32,Medicare Warehouse,60,60,60,0
Crumlin,1173251,56635,15/10/2025 10:22,Medicare Warehouse,50,50,50,0
Crumlin,1173251,56671,16/10/2025 08:58,Medicare Warehouse,20,20,20,0
Crumlin,1173269,56544,13/10/2025 09:32,Medicare Warehouse,30,30,30,0
Crumlin,1173269,56635,15/10/2025 10:22,Medicare Warehouse,10,10,10,0
Crumlin,1173277,56544,13/10/2025 09:32,Medicare Warehouse,12,12,12,0
Crumlin,1173277,56635,15/10/2025 10:22,Medicare Warehouse,10,10,10,0
Crumlin,5203278,56635,15/10/2025 10:22,Medicare Warehouse,0,0,3,3
Crumlin,3647609,56635,15/10/2025 10:22,Medicare Warehouse,1,1,1,0
Crumlin,3387990,56544,13/10/2025 09:32,Medicare Warehouse,4,4,4,0
Crumlin,2921070,56544,13/10/2025 09:32,Medicare Warehouse,0,0,12,12
Crumlin,1081462,56544,13/10/2025 09:32,Medicare Warehouse,1,1,1,0
Crumlin,1081462,56635,15/10/2025 10:22,Medicare Warehouse,2,2,2,0
Crumlin,1276104,56635,15/10/2025 10:22,Medicare Warehouse,0,0,2,2
Crumlin,1131655,56635,15/10/2025 10:22,Medicare Warehouse,8,8,8,0
Crumlin,1131663,56635,15/10/2025 10:22,Medicare Warehouse,8,8,8,0
Crumlin,2393452,56635,15/10/2025 10:22,Medicare Warehouse,0,0,2,2
Crumlin,29769,56635,15/10/2025 10:22,Medicare Warehouse,1,1,1,0
Crumlin,1082536,56544,13/10/2025 09:32,Medicare Warehouse,10,10,10,0
Crumlin,1082536,56635,15/10/2025 10:22,Medicare Warehouse,10,10,10,0
Crumlin,2186062,56635,15/10/2025 10:22,Medicare Warehouse,1,1,1,0
Crumlin,1178243,56544,13/10/2025 09:32,Medicare Warehouse,6,6,6,0
Crumlin,1178243,56635,15/10/2025 10:22,Medicare Warehouse,8,8,8,0
Crumlin,1059807,56544,13/10/2025 09:32,Medicare Warehouse,6,6,6,0
Crumlin,1059807,56635,15/10/2025 10:22,Medicare Warehouse,8,8,8,0
Crumlin,3782786,56635,15/10/2025 10:22,Medicare Warehouse,0,0,1,1
Crumlin,1088046,56635,15/10/2025 10:22,Medicare Warehouse,1,1,1,0
Crumlin,1132406,56544,13/10/2025 09:32,Medicare Warehouse,2,2,2,0
Crumlin,1142082,56544,13/10/2025 09:32,Medicare Warehouse,2,2,2,0
Crumlin,5032404,56544,13/10/2025 09:32,Medicare Warehouse,1,1,1,0
Crumlin,3941762,56544,13/10/2025 09:32,Medicare Warehouse,2,2,2,0
Crumlin,3941754,56544,13/10/2025 09:32,Medicare Warehouse,2,2,2,0
Crumlin,3941754,56635,15/10/2025 10:22,Medicare Warehouse,2,2,2,0
Crumlin,1146570,56544,13/10/2025 09:32,Medicare Warehouse,10,10,10,0
Crumlin,1146570,56635,15/10/2025 10:22,Medicare Warehouse,10,10,10,0
Crumlin,1091883,56544,13/10/2025 09:32,Medicare Warehouse,10,10,10,0
Crumlin,1091883,56635,15/10/2025 10:22,Medicare Warehouse,10,10,10,0
Crumlin,1146588,56544,13/10/2025 09:32,Medicare Warehouse,20,20,20,0
Crumlin,1146588,56635,15/10/2025 10:22,Medicare Warehouse,20,20,20,0
Crumlin,1091875,56544,13/10/2025 09:32,Medicare Warehouse,10,10,10,0
Crumlin,4093217,56544,13/10/2025 09:32,Medicare Warehouse,0,0,6,6
Crumlin,1264324,56671,16/10/2025 08:58,Medicare Warehouse,2,2,2,0
Crumlin,1060524,56635,15/10/2025 10:22,Medicare Warehouse,8,8,8,0
Crumlin,1060524,56671,16/10/2025 08:58,Medicare Warehouse,8,8,8,0
Crumlin,1059690,56544,13/10/2025 09:32,Medicare Warehouse,8,8,8,0
Crumlin,1059690,56635,15/10/2025 10:22,Medicare Warehouse,20,20,20,0
Crumlin,1059690,56671,16/10/2025 08:58,Medicare Warehouse,10,10,10,0
Crumlin,1213487,56544,13/10/2025 09:32,Medicare Warehouse,8,8,8,0
Crumlin,1213487,56635,15/10/2025 10:22,Medicare Warehouse,12,12,12,0
Crumlin,1213487,56671,16/10/2025 08:58,Medicare Warehouse,12,12,12,0
Crumlin,1198019,56635,15/10/2025 10:22,Medicare Warehouse,8,8,8,0
Crumlin,2635209,56544,13/10/2025 09:32,Medicare Warehouse,3,3,3,0
Crumlin,2635209,56671,16/10/2025 08:58,Medicare Warehouse,2,2,2,0
Crumlin,1255504,56544,13/10/2025 09:32,Medicare Warehouse,1,1,1,0
Crumlin,1072115,56544,13/10/2025 09:32,Medicare Warehouse,2,2,2,0
Crumlin,1182302,56671,16/10/2025 08:58,Medicare Warehouse,2,2,2,0
Crumlin,1224666,56544,13/10/2025 09:32,Medicare Warehouse,2,2,2,0
Crumlin,1161249,56635,15/10/2025 10:22,Medicare Warehouse,6,6,6,0
Crumlin,5013727,56635,15/10/2025 10:22,Medicare Warehouse,2,2,2,0
Crumlin,2764371,56544,13/10/2025 09:32,Medicare Warehouse,2,2,2,0
Crumlin,1113018,56544,13/10/2025 09:32,Medicare Warehouse,1,1,1,0
Crumlin,1112994,56635,15/10/2025 10:22,Medicare Warehouse,2,2,2,0
Crumlin,2771079,56544,13/10/2025 09:32,Medicare Warehouse,4,4,4,0
Crumlin,1098615,56635,15/10/2025 10:22,Medicare Warehouse,12,12,12,0
Crumlin,3328168,56544,13/10/2025 09:32,Medicare Warehouse,0,0,1,1
Crumlin,1239391,56635,15/10/2025 10:22,Medicare Warehouse,1,1,1,0
Crumlin,1098920,56544,13/10/2025 09:32,Medicare Warehouse,10,10,10,0
Crumlin,1108323,56544,13/10/2025 09:32,Medicare Warehouse,10,10,10,0
Crumlin,1108323,56635,15/10/2025 10:22,Medicare Warehouse,10,10,10,0
Crumlin,1117431,56635,15/10/2025 10:22,Medicare Warehouse,8,8,8,0
Crumlin,2771400,56635,15/10/2025 10:22,Medicare Warehouse,6,6,6,0
Crumlin,2771400,56671,16/10/2025 08:58,Medicare Warehouse,8,8,8,0
Crumlin,2771376,56671,16/10/2025 08:58,Medicare Warehouse,4,4,4,0
Crumlin,1148873,56544,13/10/2025 09:32,Medicare Warehouse,12,12,12,0
Crumlin,1148873,56635,15/10/2025 10:22,Medicare Warehouse,12,12,12,0
Crumlin,1148873,56671,16/10/2025 08:58,Medicare Warehouse,8,8,8,0
Crumlin,2533099,56635,15/10/2025 10:22,Medicare Warehouse,6,6,6,0
Crumlin,1162916,56635,15/10/2025 10:22,Medicare Warehouse,6,6,6,0
Crumlin,1004829,56544,13/10/2025 09:32,Medicare Warehouse,2,2,2,0
Crumlin,1029982,56544,13/10/2025 09:32,Medicare Warehouse,2,2,2,0
Crumlin,1206853,56544,13/10/2025 09:32,Medicare Warehouse,1,1,1,0
Crumlin,1240928,56544,13/10/2025 09:32,Medicare Warehouse,5,5,5,0
Crumlin,1240928,56635,15/10/2025 10:22,Medicare Warehouse,2,2,2,0
Crumlin,3768793,56544,13/10/2025 09:32,Medicare Warehouse,0,0,1,1
Crumlin,3768793,56635,15/10/2025 10:22,Medicare Warehouse,0,0,2,2
Crumlin,2577716,56544,13/10/2025 09:32,Medicare Warehouse,0,0,2,2
Crumlin,2724409,56544,13/10/2025 09:32,Medicare Warehouse,4,4,4,0
Crumlin,25734,56544,13/10/2025 09:32,Medicare Warehouse,10,10,10,0
Crumlin,1208420,56671,16/10/2025 08:58,Medicare Warehouse,4,4,4,0
Crumlin,1174572,56544,13/10/2025 09:32,Medicare Warehouse,2,2,2,0
Crumlin,1174572,56635,15/10/2025 10:22,Medicare Warehouse,6,6,6,0
Crumlin,423210,56544,13/10/2025 09:32,Medicare Warehouse,0,0,4,4
Crumlin,1283571,56544,13/10/2025 09:32,Medicare Warehouse,10,10,10,0
Crumlin,1283571,56635,15/10/2025 10:22,Medicare Warehouse,10,10,10,0
Crumlin,1283571,56671,16/10/2025 08:58,Medicare Warehouse,6,6,6,0
Crumlin,2218915,56635,15/10/2025 10:22,Medicare Warehouse,0,0,1,1
Crumlin,3020534,56635,15/10/2025 10:22,Medicare Warehouse,0,0,1,1
Crumlin,406629,56544,13/10/2025 09:32,Medicare Warehouse,2,2,2,0
Crumlin,1166230,56544,13/10/2025 09:32,Medicare Warehouse,4,4,4,0
Crumlin,1138825,56544,13/10/2025 09:32,Medicare Warehouse,2,2,2,0
Crumlin,1181452,56635,15/10/2025 10:22,Medicare Warehouse,1,1,1,0
Crumlin,1181452,56671,16/10/2025 08:58,Medicare Warehouse,1,1,1,0
Crumlin,1079250,56544,13/10/2025 09:32,Medicare Warehouse,4,4,4,0
Crumlin,1174952,56544,13/10/2025 09:32,Medicare Warehouse,1,1,1,0
Crumlin,2016855,56544,13/10/2025 09:32,Medicare Warehouse,16,16,16,0
Crumlin,2016855,56635,15/10/2025 10:22,Medicare Warehouse,10,10,10,0
Crumlin,68320,56635,15/10/2025 10:22,Medicare Warehouse,0,0,1,1
Crumlin,1199181,56544,13/10/2025 09:32,Medicare Warehouse,2,2,2,0
Crumlin,1099720,56635,15/10/2025 10:22,Medicare Warehouse,10,10,10,0
Crumlin,1099738,56544,13/10/2025 09:32,Medicare Warehouse,10,10,10,0
Crumlin,1099738,56635,15/10/2025 10:22,Medicare Warehouse,10,10,10,0
Crumlin,1099746,56544,13/10/2025 09:32,Medicare Warehouse,10,10,10,0
Crumlin,1083492,56544,13/10/2025 09:32,Medicare Warehouse,4,4,4,0
Crumlin,1083492,56635,15/10/2025 10:22,Medicare Warehouse,6,6,6,0
Crumlin,1119817,56635,15/10/2025 10:22,Medicare Warehouse,3,3,3,0
Crumlin,1206317,56544,13/10/2025 09:32,Medicare Warehouse,2,2,2,0
Crumlin,1206317,56635,15/10/2025 10:22,Medicare Warehouse,3,3,3,0
Crumlin,1203116,56544,13/10/2025 09:32,Medicare Warehouse,6,6,6,0
Crumlin,1203116,56635,15/10/2025 10:22,Medicare Warehouse,3,3,3,0
Crumlin,1203116,56671,16/10/2025 08:58,Medicare Warehouse,6,6,6,0
Crumlin,1203124,56544,13/10/2025 09:32,Medicare Warehouse,12,12,12,0
Crumlin,1203124,56635,15/10/2025 10:22,Medicare Warehouse,3,3,3,0
Crumlin,1203124,56671,16/10/2025 08:58,Medicare Warehouse,8,8,8,0
Crumlin,3886298,56544,13/10/2025 09:32,Medicare Warehouse,2,2,2,0
Crumlin,2850345,56544,13/10/2025 09:32,Medicare Warehouse,4,4,4,0
Crumlin,1236454,56544,13/10/2025 09:32,Medicare Warehouse,4,4,4,0
Crumlin,1236454,56635,15/10/2025 10:22,Medicare Warehouse,6,6,6,0
Crumlin,2799153,56671,16/10/2025 08:58,Medicare Warehouse,1,1,1,0
Crumlin,406298,56544,13/10/2025 09:32,Medicare Warehouse,0,0,4,4
Crumlin,1079615,56635,15/10/2025 10:22,Medicare Warehouse,4,4,4,0
Crumlin,159111,56635,15/10/2025 10:22,Medicare Warehouse,0,0,2,2
Crumlin,4094355,56635,15/10/2025 10:22,Medicare Warehouse,2,2,2,0
Crumlin,3464690,56635,15/10/2025 10:22,Medicare Warehouse,2,2,2,0
Crumlin,2279602,56544,13/10/2025 09:32,Medicare Warehouse,0,0,4,4
Crumlin,8892440,56544,13/10/2025 09:32,Medicare Warehouse,6,6,6,0
Crumlin,1196419,56635,15/10/2025 10:22,Medicare Warehouse,4,4,4,0
Crumlin,1196492,56635,15/10/2025 10:22,Medicare Warehouse,0,0,2,2
Crumlin,1197441,56635,15/10/2025 10:22,Medicare Warehouse,2,2,2,0
Crumlin,1163963,56544,13/10/2025 09:32,Medicare Warehouse,4,4,4,0
Crumlin,1163963,56635,15/10/2025 10:22,Medicare Warehouse,10,10,10,0
Crumlin,1165612,56544,13/10/2025 09:32,Medicare Warehouse,4,4,4,0
Crumlin,1165612,56635,15/10/2025 10:22,Medicare Warehouse,6,6,6,0
Crumlin,1163971,56544,13/10/2025 09:32,Medicare Warehouse,6,6,6,0
Crumlin,1163971,56635,15/10/2025 10:22,Medicare Warehouse,10,10,10,0
Crumlin,1165620,56544,13/10/2025 09:32,Medicare Warehouse,4,4,4,0
Crumlin,1165620,56635,15/10/2025 10:22,Medicare Warehouse,6,6,6,0
Crumlin,1217959,56635,15/10/2025 10:22,Medicare Warehouse,2,2,2,0
Crumlin,451567,56544,13/10/2025 09:32,Medicare Warehouse,2,2,2,0
Crumlin,1224120,56544,13/10/2025 09:32,Medicare Warehouse,6,6,6,0
Crumlin,1224120,56635,15/10/2025 10:22,Medicare Warehouse,6,6,6,0
Crumlin,1058890,56635,15/10/2025 10:22,Medicare Warehouse,10,10,10,0
Crumlin,1058882,56544,13/10/2025 09:32,Medicare Warehouse,10,10,10,0
Crumlin,1058882,56635,15/10/2025 10:22,Medicare Warehouse,10,10,10,0
Crumlin,1109743,56544,13/10/2025 09:32,Medicare Warehouse,6,6,6,0
Crumlin,2318558,56635,15/10/2025 10:22,Medicare Warehouse,2,2,2,0
Crumlin,2492676,56635,15/10/2025 10:22,Medicare Warehouse,1,1,1,0
Crumlin,1154517,56635,15/10/2025 10:22,Medicare Warehouse,2,2,2,0
Crumlin,1257831,56544,13/10/2025 09:32,Medicare Warehouse,2,2,2,0
Crumlin,1136969,56544,13/10/2025 09:32,Medicare Warehouse,0,0,6,6
Crumlin,1117753,56544,13/10/2025 09:32,Medicare Warehouse,6,6,6,0
Crumlin,1117753,56635,15/10/2025 10:22,Medicare Warehouse,8,8,8,0
Crumlin,1133719,56635,15/10/2025 10:22,Medicare Warehouse,6,6,6,0
Crumlin,1083591,56544,13/10/2025 09:32,Medicare Warehouse,6,6,6,0
Crumlin,1083591,56635,15/10/2025 10:22,Medicare Warehouse,8,8,8,0
Crumlin,1106269,56544,13/10/2025 09:32,Medicare Warehouse,2,2,2,0
Crumlin,1106251,56544,13/10/2025 09:32,Medicare Warehouse,4,4,4,0
Crumlin,1125467,56671,16/10/2025 08:58,Medicare Warehouse,13,13,13,0
Crumlin,1086164,56635,15/10/2025 10:22,Medicare Warehouse,12,12,12,0
Crumlin,1096304,56544,13/10/2025 09:32,Medicare Warehouse,1,1,1,0
Crumlin,1096304,56635,15/10/2025 10:22,Medicare Warehouse,1,1,1,0
Crumlin,1212026,56635,15/10/2025 10:22,Medicare Warehouse,2,2,2,0
Crumlin,1121227,56635,15/10/2025 10:22,Medicare Warehouse,2,2,2,0
Crumlin,1273598,56544,13/10/2025 09:32,Medicare Warehouse,4,4,4,0
Crumlin,3727583,56544,13/10/2025 09:32,Medicare Warehouse,0,0,2,2
Crumlin,1117191,56635,15/10/2025 10:22,Medicare Warehouse,20,20,20,0
Crumlin,1078864,56544,13/10/2025 09:32,Medicare Warehouse,10,10,10,0
Crumlin,1078864,56635,15/10/2025 10:22,Medicare Warehouse,10,10,10,0
Crumlin,1077866,56544,13/10/2025 09:32,Medicare Warehouse,10,10,10,0
Crumlin,1077866,56635,15/10/2025 10:22,Medicare Warehouse,10,10,10,0
Crumlin,107086,56544,13/10/2025 09:32,Medicare Warehouse,2,2,2,0
Crumlin,107086,56635,15/10/2025 10:22,Medicare Warehouse,2,2,2,0
Crumlin,281972,56635,15/10/2025 10:22,Medicare Warehouse,4,4,4,0
Crumlin,3532520,56544,13/10/2025 09:32,Medicare Warehouse,6,6,6,0
Crumlin,1070135,56544,13/10/2025 09:32,Medicare Warehouse,4,4,4,0
Crumlin,1070135,56635,15/10/2025 10:22,Medicare Warehouse,2,2,2,0
Crumlin,1140730,56544,13/10/2025 09:32,Medicare Warehouse,6,6,6,0
Crumlin,1140730,56635,15/10/2025 10:22,Medicare Warehouse,6,6,6,0
Crumlin,2429793,56544,13/10/2025 09:32,Medicare Warehouse,4,4,4,0
Crumlin,3851748,56671,16/10/2025 08:58,Medicare Warehouse,2,2,2,0
Crumlin,4017760,56671,16/10/2025 08:58,Medicare Warehouse,1,1,1,0
Crumlin,3867405,56671,16/10/2025 08:58,Medicare Warehouse,2,2,2,0
Crumlin,3552726,56671,16/10/2025 08:58,Medicare Warehouse,0,0,5,5
Crumlin,3657707,56635,15/10/2025 10:22,Medicare Warehouse,0,0,4,4
Crumlin,1113323,56635,15/10/2025 10:22,Medicare Warehouse,4,4,4,0
Crumlin,6006100,56544,13/10/2025 09:32,Medicare Warehouse,1,1,1,0
Crumlin,3174174,56544,13/10/2025 09:32,Medicare Warehouse,3,3,3,0
Crumlin,1005875,56544,13/10/2025 09:32,Medicare Warehouse,2,2,2,0
Crumlin,1005909,56671,16/10/2025 08:58,Medicare Warehouse,2,2,2,0
Crumlin,1174275,56544,13/10/2025 09:32,Medicare Warehouse,6,6,6,0
Crumlin,6708101,56671,16/10/2025 08:58,Medicare Warehouse,4,4,4,0
Crumlin,3488368,56544,13/10/2025 09:32,Medicare Warehouse,6,6,6,0
Crumlin,3472925,56635,15/10/2025 10:22,Medicare Warehouse,2,2,2,0
Crumlin,1265578,56544,13/10/2025 09:32,Medicare Warehouse,6,6,6,0
Crumlin,1265578,56635,15/10/2025 10:22,Medicare Warehouse,6,6,6,0
Crumlin,1018613,56635,15/10/2025 10:22,Medicare Warehouse,0,0,2,2
Crumlin,1095488,56544,13/10/2025 09:32,Medicare Warehouse,0,0,2,2
Crumlin,1095488,56635,15/10/2025 10:22,Medicare Warehouse,0,0,4,4
Crumlin,2459915,56544,13/10/2025 09:32,Medicare Warehouse,2,2,2,0
Crumlin,3677358,56544,13/10/2025 09:32,Medicare Warehouse,35,35,35,0
Crumlin,1222173,56544,13/10/2025 09:32,Medicare Warehouse,10,10,10,0
Crumlin,1222173,56671,16/10/2025 08:58,Medicare Warehouse,6,6,6,0
Crumlin,1142298,56544,13/10/2025 09:32,Medicare Warehouse,6,6,6,0
Crumlin,1142298,56635,15/10/2025 10:22,Medicare Warehouse,6,6,6,0
Crumlin,4170759,56544,13/10/2025 09:32,Medicare Warehouse,0,0,3,3
Crumlin,4170759,56635,15/10/2025 10:22,Medicare Warehouse,4,4,4,0
Crumlin,251538,56635,15/10/2025 10:22,Medicare Warehouse,0,0,3,3
Crumlin,1149715,56544,13/10/2025 09:32,Medicare Warehouse,8,8,8,0
Crumlin,1176528,56544,13/10/2025 09:32,Medicare Warehouse,8,8,8,0
Crumlin,3137155,56635,15/10/2025 10:22,Medicare Warehouse,2,2,2,0
Crumlin,3137155,56671,16/10/2025 08:58,Medicare Warehouse,6,6,6,0
Crumlin,2659951,56544,13/10/2025 09:32,Medicare Warehouse,0,0,8,8
Crumlin,2659969,56544,13/10/2025 09:32,Medicare Warehouse,0,0,6,6
Crumlin,1117282,56635,15/10/2025 10:22,Medicare Warehouse,2,2,2,0
Crumlin,5201736,56635,15/10/2025 10:22,Medicare Warehouse,6,6,6,0
Crumlin,5201736,56671,16/10/2025 08:58,Medicare Warehouse,6,6,6,0
Crumlin,1020148,56544,13/10/2025 09:32,Medicare Warehouse,12,12,12,0
Crumlin,484568,56635,15/10/2025 10:22,Medicare Warehouse,2,2,2,0
Crumlin,1121185,56544,13/10/2025 09:32,Medicare Warehouse,5,5,5,0
Crumlin,1121185,56635,15/10/2025 10:22,Medicare Warehouse,2,2,2,0
Crumlin,1135326,56544,13/10/2025 09:32,Medicare Warehouse,0,0,3,3
Crumlin,1121169,56544,13/10/2025 09:32,Medicare Warehouse,2,2,2,0
Crumlin,1121177,56635,15/10/2025 10:22,Medicare Warehouse,2,2,2,0
Crumlin,1126234,56544,13/10/2025 09:32,Medicare Warehouse,10,10,10,0
Crumlin,1126234,56671,16/10/2025 08:58,Medicare Warehouse,10,10,10,0
Crumlin,1184639,56544,13/10/2025 09:32,Medicare Warehouse,0,0,1,1
Crumlin,1184639,56671,16/10/2025 08:58,Medicare Warehouse,0,0,2,2
Crumlin,1126242,56544,13/10/2025 09:32,Medicare Warehouse,30,30,30,0
Crumlin,1126242,56635,15/10/2025 10:22,Medicare Warehouse,20,20,20,0
Crumlin,1126242,56671,16/10/2025 08:58,Medicare Warehouse,10,10,10,0
Crumlin,1184647,56635,15/10/2025 10:22,Medicare Warehouse,0,0,2,2
Crumlin,1213917,56544,13/10/2025 09:32,Medicare Warehouse,3,3,3,0
Crumlin,1164649,56544,13/10/2025 09:32,Medicare Warehouse,2,2,2,0
Crumlin,1201938,56544,13/10/2025 09:32,Medicare Warehouse,4,4,4,0
Crumlin,1241116,56671,16/10/2025 08:58,Medicare Warehouse,1,1,1,0
Crumlin,1081165,56544,13/10/2025 09:32,Medicare Warehouse,20,20,20,0
Crumlin,1081165,56635,15/10/2025 10:22,Medicare Warehouse,10,10,10,0
Crumlin,1081165,56671,16/10/2025 08:58,Medicare Warehouse,10,10,10,0
Crumlin,1181338,56544,13/10/2025 09:32,Medicare Warehouse,6,6,6,0
Crumlin,1098169,56544,13/10/2025 09:32,Medicare Warehouse,20,20,20,0
Crumlin,1098169,56671,16/10/2025 08:58,Medicare Warehouse,10,10,10,0
Crumlin,1081579,56544,13/10/2025 09:32,Medicare Warehouse,30,30,30,0
Crumlin,1081579,56635,15/10/2025 10:22,Medicare Warehouse,10,10,10,0
Crumlin,1277789,56635,15/10/2025 10:22,Medicare Warehouse,10,10,10,0
Crumlin,2517621,56544,13/10/2025 09:32,Medicare Warehouse,1,1,1,0
Crumlin,1103282,56544,13/10/2025 09:32,Medicare Warehouse,10,10,10,0
Crumlin,1103282,56635,15/10/2025 10:22,Medicare Warehouse,10,10,10,0
Crumlin,1103266,56544,13/10/2025 09:32,Medicare Warehouse,10,10,10,0
Crumlin,1103290,56635,15/10/2025 10:22,Medicare Warehouse,10,10,10,0
Crumlin,1103274,56544,13/10/2025 09:32,Medicare Warehouse,10,10,10,0
Crumlin,2031094,56544,13/10/2025 09:32,Medicare Warehouse,2,2,2,0
Crumlin,2253722,56544,13/10/2025 09:32,Medicare Warehouse,4,4,4,0
Crumlin,1105071,56635,15/10/2025 10:22,Medicare Warehouse,8,8,8,0
Crumlin,1150168,56671,16/10/2025 08:58,Medicare Warehouse,8,8,8,0
Crumlin,3853249,56635,15/10/2025 10:22,Medicare Warehouse,0,0,4,4
Crumlin,1196047,56544,13/10/2025 09:32,Medicare Warehouse,6,6,6,0
Crumlin,1196047,56635,15/10/2025 10:22,Medicare Warehouse,4,4,4,0
Crumlin,1196047,56671,16/10/2025 08:58,Medicare Warehouse,4,4,4,0
Crumlin,1037514,56635,15/10/2025 10:22,Medicare Warehouse,4,4,4,0
Crumlin,1231935,56544,13/10/2025 09:32,Medicare Warehouse,0,0,2,2
Crumlin,1240878,56544,13/10/2025 09:32,Medicare Warehouse,10,10,10,0
Crumlin,1240878,56635,15/10/2025 10:22,Medicare Warehouse,20,20,20,0
Crumlin,1240878,56671,16/10/2025 08:58,Medicare Warehouse,10,10,10,0
Crumlin,1244904,56635,15/10/2025 10:22,Medicare Warehouse,4,4,4,0
Crumlin,1183250,56635,15/10/2025 10:22,Medicare Warehouse,2,2,2,0
Crumlin,1182948,56544,13/10/2025 09:32,Medicare Warehouse,4,4,4,0
